date_time,traffic,baseline,is_holiday,hour,alert_status
2015-08-31 04:00:00,859,804,0,4,NORMAL
2015-08-31 05:00:00,2872,2173,0,5,NORMAL
2015-08-31 06:00:00,5625,4111,0,6,NORMAL
2015-08-31 07:00:00,6461,4740,0,7,NORMAL
2015-08-31 08:00:00,5987,4620,0,8,NORMAL
2015-08-31 09:00:00,5331,4419,0,9,NORMAL
2015-08-31 10:00:00,4734,4245,0,10,NORMAL
2015-08-31 11:00:00,5030,4506,0,11,NORMAL
2015-08-31 12:00:00,5314,4738,0,12,NORMAL
2015-08-31 13:00:00,5403,4763,0,13,NORMAL
2015-08-31 14:00:00,5351,4965,0,14,NORMAL
2015-08-31 15:00:00,5773,5274,0,15,NORMAL
2015-08-31 16:00:00,6488,5680,0,16,NORMAL
2015-08-31 17:00:00,5992,5318,0,17,NORMAL
2015-08-31 18:00:00,4393,4306,0,18,NORMAL
2015-08-31 19:00:00,3284,3346,0,19,NORMAL
2015-08-31 20:00:00,2945,2895,0,20,NORMAL
2015-08-31 21:00:00,2754,2703,0,21,NORMAL
2015-08-31 22:00:00,1625,2240,0,22,NORMAL
2015-08-31 23:00:00,1122,1525,0,23,NORMAL
2015-09-01 00:00:00,613,896,0,0,NORMAL
2015-09-01 01:00:00,383,577,0,1,NORMAL
2015-09-01 02:00:00,551,457,0,2,NORMAL
2015-09-01 03:00:00,720,457,0,3,HIGH_ALERT
2015-09-01 04:00:00,888,804,0,4,NORMAL
2015-09-01 05:00:00,1621,2173,0,5,NORMAL
2015-09-01 06:00:00,2354,4111,0,6,NORMAL
2015-09-01 07:00:00,3086,4740,0,7,NORMAL
2015-09-01 08:00:00,3819,4620,0,8,NORMAL
2015-09-01 09:00:00,4552,4419,0,9,NORMAL
2015-09-01 10:00:00,5285,4245,0,10,NORMAL
2015-09-01 11:00:00,5517,4506,0,11,NORMAL
2015-09-01 12:00:00,5716,4738,0,12,NORMAL
2015-09-01 13:00:00,5379,4763,0,13,NORMAL
2015-09-01 14:00:00,5677,4965,0,14,NORMAL
2015-09-01 15:00:00,6077,5274,0,15,NORMAL
2015-09-01 16:00:00,6685,5680,0,16,NORMAL
2015-09-01 17:00:00,6049,5318,0,17,NORMAL
2015-09-01 18:00:00,5413,4306,0,18,NORMAL
2015-09-01 19:00:00,4777,3346,0,19,NORMAL
2015-09-01 20:00:00,4141,2895,0,20,NORMAL
2015-09-01 21:00:00,3505,2703,0,21,NORMAL
2015-09-01 22:00:00,2869,2240,0,22,NORMAL
2015-09-01 23:00:00,2233,1525,0,23,NORMAL
2015-09-02 00:00:00,1597,896,0,0,HIGH_ALERT
2015-09-02 01:00:00,961,577,0,1,HIGH_ALERT
2015-09-02 02:00:00,325,457,0,2,NORMAL
2015-09-02 03:00:00,396,457,0,3,NORMAL
2015-09-02 04:00:00,2143,804,0,4,HIGH_ALERT
2015-09-02 05:00:00,3890,2173,0,5,HIGH_ALERT
2015-09-02 06:00:00,5637,4111,0,6,NORMAL
2015-09-02 07:00:00,6477,4740,0,7,NORMAL
2015-09-02 08:00:00,5821,4620,0,8,NORMAL
2015-09-02 09:00:00,5428,4419,0,9,NORMAL
2015-09-02 10:00:00,4834,4245,0,10,NORMAL
2015-09-02 11:00:00,5126,4506,0,11,NORMAL
2015-09-02 12:00:00,5466,4738,0,12,NORMAL
2015-09-02 13:00:00,5414,4763,0,13,NORMAL
2015-09-02 14:00:00,5630,4965,0,14,NORMAL
2015-09-02 15:00:00,5934,5274,0,15,NORMAL
2015-09-02 16:00:00,6526,5680,0,16,NORMAL
2015-09-02 17:00:00,6210,5318,0,17,NORMAL
2015-09-02 18:00:00,4878,4306,0,18,NORMAL
2015-09-02 19:00:00,3626,3346,0,19,NORMAL
2015-09-02 20:00:00,3128,2895,0,20,NORMAL
2015-09-02 21:00:00,2916,2703,0,21,NORMAL
2015-09-02 22:00:00,1928,2240,0,22,NORMAL
2015-09-02 23:00:00,1192,1525,0,23,NORMAL
2015-09-03 00:00:00,602,896,0,0,NORMAL
2015-09-03 01:00:00,404,577,0,1,NORMAL
2015-09-03 02:00:00,311,457,0,2,NORMAL
2015-09-03 03:00:00,395,457,0,3,NORMAL
2015-09-03 04:00:00,870,804,0,4,NORMAL
2015-09-03 05:00:00,3010,2173,0,5,NORMAL
2015-09-03 06:00:00,5815,4111,0,6,NORMAL
2015-09-03 07:00:00,6518,4740,0,7,NORMAL
2015-09-03 08:00:00,5905,4620,0,8,NORMAL
2015-09-03 09:00:00,5453,4419,0,9,NORMAL
2015-09-03 10:00:00,5422,4245,0,10,NORMAL
2015-09-03 11:00:00,5639,4506,0,11,NORMAL
2015-09-03 12:00:00,5715,4738,0,12,NORMAL
2015-09-03 13:00:00,5513,4763,0,13,NORMAL
2015-09-03 14:00:00,5743,4965,0,14,NORMAL
2015-09-03 15:00:00,5856,5274,0,15,NORMAL
2015-09-03 16:00:00,6154,5680,0,16,NORMAL
2015-09-03 17:00:00,5216,5318,0,17,NORMAL
2015-09-03 18:00:00,5491,4306,0,18,NORMAL
2015-09-03 19:00:00,4016,3346,0,19,NORMAL
2015-09-03 20:00:00,3252,2895,0,20,NORMAL
2015-09-03 21:00:00,3045,2703,0,21,NORMAL
2015-09-03 22:00:00,2610,2240,0,22,NORMAL
2015-09-03 23:00:00,1371,1525,0,23,NORMAL
2015-09-04 00:00:00,811,896,0,0,NORMAL
2015-09-04 01:00:00,530,577,0,1,NORMAL
2015-09-04 02:00:00,352,457,0,2,NORMAL
2015-09-04 03:00:00,398,457,0,3,NORMAL
2015-09-04 04:00:00,857,804,0,4,NORMAL
2015-09-04 05:00:00,2670,2173,0,5,NORMAL
2015-09-04 06:00:00,5291,4111,0,6,NORMAL
2015-09-04 07:00:00,6243,4740,0,7,NORMAL
2015-09-04 08:00:00,5720,4620,0,8,NORMAL
2015-09-04 09:00:00,5234,4419,0,9,NORMAL
2015-09-04 10:00:00,5025,4245,0,10,NORMAL
2015-09-04 11:00:00,5453,4506,0,11,NORMAL
2015-09-04 12:00:00,5751,4738,0,12,NORMAL
2015-09-04 13:00:00,5394,4763,0,13,NORMAL
2015-09-04 14:00:00,5760,4965,0,14,NORMAL
2015-09-04 15:00:00,5750,5274,0,15,NORMAL
2015-09-04 16:00:00,5651,5680,0,16,NORMAL
2015-09-04 17:00:00,5097,5318,0,17,NORMAL
2015-09-04 18:00:00,4399,4306,0,18,NORMAL
2015-09-04 19:00:00,3649,3346,0,19,NORMAL
2015-09-04 20:00:00,3146,2895,0,20,NORMAL
2015-09-04 21:00:00,2992,2703,0,21,NORMAL
2015-09-04 22:00:00,2689,2240,0,22,NORMAL
2015-09-04 23:00:00,2211,1525,0,23,NORMAL
2015-09-05 00:00:00,1418,896,0,0,HIGH_ALERT
2015-09-05 01:00:00,1040,577,0,1,HIGH_ALERT
2015-09-05 02:00:00,758,457,0,2,HIGH_ALERT
2015-09-05 03:00:00,514,457,0,3,NORMAL
2015-09-05 04:00:00,439,804,0,4,NORMAL
2015-09-05 05:00:00,773,2173,0,5,LOW_ALERT
2015-09-05 06:00:00,1376,4111,0,6,LOW_ALERT
2015-09-05 07:00:00,2283,4740,0,7,LOW_ALERT
2015-09-05 08:00:00,3026,4620,0,8,NORMAL
2015-09-05 09:00:00,3734,4419,0,9,NORMAL
2015-09-05 10:00:00,4150,4245,0,10,NORMAL
2015-09-05 11:00:00,4549,4506,0,11,NORMAL
2015-09-05 12:00:00,4623,4738,0,12,NORMAL
2015-09-05 13:00:00,4465,4763,0,13,NORMAL
2015-09-05 14:00:00,4390,4965,0,14,NORMAL
2015-09-05 15:00:00,4334,5274,0,15,NORMAL
2015-09-05 16:00:00,4010,5680,0,16,NORMAL
2015-09-05 17:00:00,3679,5318,0,17,NORMAL
2015-09-05 18:00:00,3665,4306,0,18,NORMAL
2015-09-05 19:00:00,3275,3346,0,19,NORMAL
2015-09-05 20:00:00,3030,2895,0,20,NORMAL
2015-09-05 21:00:00,2849,2703,0,21,NORMAL
2015-09-05 22:00:00,2673,2240,0,22,NORMAL
2015-09-05 23:00:00,2046,1525,0,23,NORMAL
2015-09-06 00:00:00,1198,896,0,0,NORMAL
2015-09-06 01:00:00,869,577,0,1,HIGH_ALERT
2015-09-06 02:00:00,527,457,0,2,NORMAL
2015-09-06 03:00:00,397,457,0,3,NORMAL
2015-09-06 04:00:00,355,804,0,4,LOW_ALERT
2015-09-06 05:00:00,633,2173,0,5,LOW_ALERT
2015-09-06 06:00:00,880,4111,0,6,LOW_ALERT
2015-09-06 07:00:00,1290,4740,0,7,LOW_ALERT
2015-09-06 08:00:00,1936,4620,0,8,LOW_ALERT
2015-09-06 09:00:00,2788,4419,0,9,NORMAL
2015-09-06 10:00:00,3636,4245,0,10,NORMAL
2015-09-06 11:00:00,3927,4506,0,11,NORMAL
2015-09-06 12:00:00,4281,4738,0,12,NORMAL
2015-09-06 13:00:00,4579,4763,0,13,NORMAL
2015-09-06 14:00:00,4198,4965,0,14,NORMAL
2015-09-06 15:00:00,4264,5274,0,15,NORMAL
2015-09-06 16:00:00,3978,5680,0,16,NORMAL
2015-09-06 17:00:00,3692,5318,0,17,NORMAL
2015-09-06 18:00:00,3412,4306,0,18,NORMAL
2015-09-06 19:00:00,3130,3346,0,19,NORMAL
2015-09-06 20:00:00,3032,2895,0,20,NORMAL
2015-09-06 21:00:00,2725,2703,0,21,NORMAL
2015-09-06 22:00:00,2027,2240,0,22,NORMAL
2015-09-06 23:00:00,1473,1525,0,23,NORMAL
2015-09-07 00:00:00,973,864,1,0,NORMAL
2015-09-07 01:00:00,517,570,1,1,NORMAL
2015-09-07 02:00:00,329,414,1,2,NORMAL
2015-09-07 03:00:00,255,357,1,3,NORMAL
2015-09-07 04:00:00,291,561,1,4,NORMAL
2015-09-07 05:00:00,576,1484,1,5,LOW_ALERT
2015-09-07 06:00:00,1057,2763,1,6,LOW_ALERT
2015-09-07 07:00:00,1658,3115,1,7,NORMAL
2015-09-07 08:00:00,2204,2905,1,8,NORMAL
2015-09-07 09:00:00,2880,3046,1,9,NORMAL
2015-09-07 10:00:00,3334,3190,1,10,NORMAL
2015-09-07 11:00:00,3782,3594,1,11,NORMAL
2015-09-07 12:00:00,4073,3847,1,12,NORMAL
2015-09-07 13:00:00,4408,3927,1,13,NORMAL
2015-09-07 14:00:00,4660,4106,1,14,NORMAL
2015-09-07 15:00:00,4383,4208,1,15,NORMAL
2015-09-07 16:00:00,4183,4357,1,16,NORMAL
2015-09-07 17:00:00,3798,4092,1,17,NORMAL
2015-09-07 18:00:00,3622,3529,1,18,NORMAL
2015-09-07 19:00:00,3511,2942,1,19,NORMAL
2015-09-07 20:00:00,2924,2559,1,20,NORMAL
2015-09-07 21:00:00,2309,2248,1,21,NORMAL
2015-09-07 22:00:00,1606,1774,1,22,NORMAL
2015-09-07 23:00:00,994,1256,1,23,NORMAL
2015-09-08 00:00:00,567,896,0,0,NORMAL
2015-09-08 01:00:00,311,577,0,1,NORMAL
2015-09-08 02:00:00,253,457,0,2,NORMAL
2015-09-08 03:00:00,309,457,0,3,NORMAL
2015-09-08 04:00:00,809,804,0,4,NORMAL
2015-09-08 05:00:00,2776,2173,0,5,NORMAL
2015-09-08 06:00:00,5538,4111,0,6,NORMAL
2015-09-08 07:00:00,6468,4740,0,7,NORMAL
2015-09-08 08:00:00,6018,4620,0,8,NORMAL
2015-09-08 09:00:00,5590,4419,0,9,NORMAL
2015-09-08 10:00:00,4610,4245,0,10,NORMAL
2015-09-08 11:00:00,4742,4506,0,11,NORMAL
2015-09-08 12:00:00,4935,4738,0,12,NORMAL
2015-09-08 13:00:00,4967,4763,0,13,NORMAL
2015-09-08 14:00:00,5232,4965,0,14,NORMAL
2015-09-08 15:00:00,5788,5274,0,15,NORMAL
2015-09-08 16:00:00,6740,5680,0,16,NORMAL
2015-09-08 17:00:00,6538,5318,0,17,NORMAL
2015-09-08 18:00:00,4522,4306,0,18,NORMAL
2015-09-08 19:00:00,3242,3346,0,19,NORMAL
2015-09-08 20:00:00,2924,2895,0,20,NORMAL
2015-09-08 21:00:00,2415,2703,0,21,NORMAL
2015-09-08 22:00:00,1578,2240,0,22,NORMAL
2015-09-08 23:00:00,934,1525,0,23,NORMAL
2015-09-09 00:00:00,535,896,0,0,NORMAL
2015-09-09 01:00:00,331,577,0,1,NORMAL
2015-09-09 02:00:00,260,457,0,2,NORMAL
2015-09-09 03:00:00,374,457,0,3,NORMAL
2015-09-09 04:00:00,902,804,0,4,NORMAL
2015-09-09 05:00:00,2952,2173,0,5,NORMAL
2015-09-09 06:00:00,5879,4111,0,6,NORMAL
2015-09-09 07:00:00,6463,4740,0,7,NORMAL
2015-09-09 08:00:00,6118,4620,0,8,NORMAL
2015-09-09 09:00:00,5573,4419,0,9,NORMAL
2015-09-09 10:00:00,4582,4245,0,10,NORMAL
2015-09-09 11:00:00,4335,4506,0,11,NORMAL
2015-09-09 12:00:00,2786,4738,0,12,NORMAL
2015-09-09 13:00:00,4945,4763,0,13,NORMAL
2015-09-09 14:00:00,5495,4965,0,14,NORMAL
2015-09-09 15:00:00,5716,5274,0,15,NORMAL
2015-09-09 16:00:00,6856,5680,0,16,NORMAL
2015-09-09 17:00:00,6402,5318,0,17,NORMAL
2015-09-09 18:00:00,4601,4306,0,18,NORMAL
2015-09-09 19:00:00,3497,3346,0,19,NORMAL
2015-09-09 20:00:00,3183,2895,0,20,NORMAL
2015-09-09 21:00:00,2300,2703,0,21,NORMAL
2015-09-09 22:00:00,1495,2240,0,22,NORMAL
2015-09-09 23:00:00,1047,1525,0,23,NORMAL
2015-09-10 00:00:00,498,896,0,0,NORMAL
2015-09-10 01:00:00,340,577,0,1,NORMAL
2015-09-10 02:00:00,297,457,0,2,NORMAL
2015-09-10 03:00:00,333,457,0,3,NORMAL
2015-09-10 04:00:00,904,804,0,4,NORMAL
2015-09-10 05:00:00,2928,2173,0,5,NORMAL
2015-09-10 06:00:00,5481,4111,0,6,NORMAL
2015-09-10 07:00:00,6518,4740,0,7,NORMAL
2015-09-10 08:00:00,6222,4620,0,8,NORMAL
2015-09-10 09:00:00,5642,4419,0,9,NORMAL
2015-09-10 10:00:00,4743,4245,0,10,NORMAL
2015-09-10 11:00:00,4982,4506,0,11,NORMAL
2015-09-10 12:00:00,5119,4738,0,12,NORMAL
2015-09-10 13:00:00,5092,4763,0,13,NORMAL
2015-09-10 14:00:00,5334,4965,0,14,NORMAL
2015-09-10 15:00:00,5945,5274,0,15,NORMAL
2015-09-10 16:00:00,6606,5680,0,16,NORMAL
2015-09-10 17:00:00,6184,5318,0,17,NORMAL
2015-09-10 18:00:00,4725,4306,0,18,NORMAL
2015-09-10 19:00:00,3687,3346,0,19,NORMAL
2015-09-10 20:00:00,3323,2895,0,20,NORMAL
2015-09-10 21:00:00,2684,2703,0,21,NORMAL
2015-09-10 22:00:00,2578,2240,0,22,NORMAL
2015-09-10 23:00:00,1300,1525,0,23,NORMAL
2015-09-11 00:00:00,707,896,0,0,NORMAL
2015-09-11 01:00:00,375,577,0,1,NORMAL
2015-09-11 02:00:00,310,457,0,2,NORMAL
2015-09-11 03:00:00,383,457,0,3,NORMAL
2015-09-11 04:00:00,854,804,0,4,NORMAL
2015-09-11 05:00:00,2836,2173,0,5,NORMAL
2015-09-11 06:00:00,5526,4111,0,6,NORMAL
2015-09-11 07:00:00,6125,4740,0,7,NORMAL
2015-09-11 08:00:00,5343,4620,0,8,NORMAL
2015-09-11 09:00:00,5031,4419,0,9,NORMAL
2015-09-11 10:00:00,4705,4245,0,10,NORMAL
2015-09-11 11:00:00,5061,4506,0,11,NORMAL
2015-09-11 12:00:00,5427,4738,0,12,NORMAL
2015-09-11 13:00:00,5188,4763,0,13,NORMAL
2015-09-11 14:00:00,5556,4965,0,14,NORMAL
2015-09-11 15:00:00,5949,5274,0,15,NORMAL
2015-09-11 16:00:00,6262,5680,0,16,NORMAL
2015-09-11 17:00:00,5717,5318,0,17,NORMAL
2015-09-11 18:00:00,4497,4306,0,18,NORMAL
2015-09-11 19:00:00,3471,3346,0,19,NORMAL
2015-09-11 20:00:00,2017,2895,0,20,NORMAL
2015-09-11 21:00:00,1932,2703,0,21,NORMAL
2015-09-11 22:00:00,2209,2240,0,22,NORMAL
2015-09-11 23:00:00,2347,1525,0,23,HIGH_ALERT
2015-09-12 00:00:00,801,896,0,0,NORMAL
2015-09-12 01:00:00,580,577,0,1,NORMAL
2015-09-12 02:00:00,369,457,0,2,NORMAL
2015-09-12 03:00:00,196,457,0,3,LOW_ALERT
2015-09-12 04:00:00,211,804,0,4,LOW_ALERT
2015-09-12 05:00:00,368,2173,0,5,LOW_ALERT
2015-09-12 06:00:00,655,4111,0,6,LOW_ALERT
2015-09-12 07:00:00,1200,4740,0,7,LOW_ALERT
2015-09-12 08:00:00,1795,4620,0,8,LOW_ALERT
2015-09-12 09:00:00,2119,4419,0,9,LOW_ALERT
2015-09-12 10:00:00,2410,4245,0,10,NORMAL
2015-09-12 11:00:00,2814,4506,0,11,NORMAL
2015-09-12 12:00:00,2785,4738,0,12,NORMAL
2015-09-12 13:00:00,2736,4763,0,13,NORMAL
2015-09-12 14:00:00,2696,4965,0,14,NORMAL
2015-09-12 15:00:00,2749,5274,0,15,NORMAL
2015-09-12 16:00:00,2639,5680,0,16,LOW_ALERT
2015-09-12 17:00:00,2437,5318,0,17,LOW_ALERT
2015-09-12 18:00:00,2479,4306,0,18,NORMAL
2015-09-12 19:00:00,2213,3346,0,19,NORMAL
2015-09-12 20:00:00,2407,2895,0,20,NORMAL
2015-09-12 21:00:00,2711,2703,0,21,NORMAL
2015-09-12 22:00:00,3248,2240,0,22,NORMAL
2015-09-12 23:00:00,2956,1525,0,23,HIGH_ALERT
2015-09-13 00:00:00,1369,896,0,0,HIGH_ALERT
2015-09-13 01:00:00,909,577,0,1,HIGH_ALERT
2015-09-13 02:00:00,615,457,0,2,NORMAL
2015-09-13 03:00:00,342,457,0,3,NORMAL
2015-09-13 04:00:00,257,804,0,4,LOW_ALERT
2015-09-13 05:00:00,390,2173,0,5,LOW_ALERT
2015-09-13 06:00:00,788,4111,0,6,LOW_ALERT
2015-09-13 07:00:00,1171,4740,0,7,LOW_ALERT
2015-09-13 08:00:00,1720,4620,0,8,LOW_ALERT
2015-09-13 09:00:00,2382,4419,0,9,NORMAL
2015-09-13 10:00:00,3069,4245,0,10,NORMAL
2015-09-13 11:00:00,3449,4506,0,11,NORMAL
2015-09-13 12:00:00,3765,4738,0,12,NORMAL
2015-09-13 13:00:00,3715,4763,0,13,NORMAL
2015-09-13 14:00:00,3700,4965,0,14,NORMAL
2015-09-13 15:00:00,3949,5274,0,15,NORMAL
2015-09-13 16:00:00,3919,5680,0,16,NORMAL
2015-09-13 17:00:00,3824,5318,0,17,NORMAL
2015-09-13 18:00:00,3719,4306,0,18,NORMAL
2015-09-13 19:00:00,3367,3346,0,19,NORMAL
2015-09-13 20:00:00,3155,2895,0,20,NORMAL
2015-09-13 21:00:00,2196,2703,0,21,NORMAL
2015-09-13 22:00:00,2417,2240,0,22,NORMAL
2015-09-13 23:00:00,2029,1525,0,23,NORMAL
2015-09-14 00:00:00,534,896,0,0,NORMAL
2015-09-14 01:00:00,390,577,0,1,NORMAL
2015-09-14 02:00:00,246,457,0,2,NORMAL
2015-09-14 03:00:00,318,457,0,3,NORMAL
2015-09-14 04:00:00,825,804,0,4,NORMAL
2015-09-14 05:00:00,2910,2173,0,5,NORMAL
2015-09-14 06:00:00,5620,4111,0,6,NORMAL
2015-09-14 07:00:00,6197,4740,0,7,NORMAL
2015-09-14 08:00:00,5961,4620,0,8,NORMAL
2015-09-14 09:00:00,4982,4419,0,9,NORMAL
2015-09-14 10:00:00,4291,4245,0,10,NORMAL
2015-09-14 11:00:00,4441,4506,0,11,NORMAL
2015-09-14 12:00:00,4782,4738,0,12,NORMAL
2015-09-14 13:00:00,4802,4763,0,13,NORMAL
2015-09-14 14:00:00,5294,4965,0,14,NORMAL
2015-09-14 15:00:00,5863,5274,0,15,NORMAL
2015-09-14 16:00:00,6579,5680,0,16,NORMAL
2015-09-14 17:00:00,6019,5318,0,17,NORMAL
2015-09-14 18:00:00,4331,4306,0,18,NORMAL
2015-09-14 19:00:00,3380,3346,0,19,NORMAL
2015-09-14 20:00:00,2965,2895,0,20,NORMAL
2015-09-14 21:00:00,2251,2703,0,21,NORMAL
2015-09-14 22:00:00,1440,2240,0,22,NORMAL
2015-09-14 23:00:00,932,1525,0,23,NORMAL
2015-09-15 00:00:00,626,896,0,0,NORMAL
2015-09-15 01:00:00,327,577,0,1,NORMAL
2015-09-15 02:00:00,257,457,0,2,NORMAL
2015-09-15 03:00:00,338,457,0,3,NORMAL
2015-09-15 04:00:00,842,804,0,4,NORMAL
2015-09-15 05:00:00,3044,2173,0,5,NORMAL
2015-09-15 06:00:00,5860,4111,0,6,NORMAL
2015-09-15 07:00:00,6034,4740,0,7,NORMAL
2015-09-15 08:00:00,5947,4620,0,8,NORMAL
2015-09-15 09:00:00,5395,4419,0,9,NORMAL
2015-09-15 10:00:00,4459,4245,0,10,NORMAL
2015-09-15 11:00:00,4693,4506,0,11,NORMAL
2015-09-15 12:00:00,4908,4738,0,12,NORMAL
2015-09-15 13:00:00,5161,4763,0,13,NORMAL
2015-09-15 14:00:00,5351,4965,0,14,NORMAL
2015-09-15 15:00:00,5708,5274,0,15,NORMAL
2015-09-15 16:00:00,6749,5680,0,16,NORMAL
2015-09-15 17:00:00,6263,5318,0,17,NORMAL
2015-09-15 18:00:00,4733,4306,0,18,NORMAL
2015-09-15 19:00:00,3634,3346,0,19,NORMAL
2015-09-15 20:00:00,2980,2895,0,20,NORMAL
2015-09-15 21:00:00,2894,2703,0,21,NORMAL
2015-09-15 22:00:00,1848,2240,0,22,NORMAL
2015-09-15 23:00:00,2991,1525,0,23,HIGH_ALERT
2015-09-16 00:00:00,668,896,0,0,NORMAL
2015-09-16 01:00:00,414,577,0,1,NORMAL
2015-09-16 02:00:00,278,457,0,2,NORMAL
2015-09-16 03:00:00,367,457,0,3,NORMAL
2015-09-16 04:00:00,861,804,0,4,NORMAL
2015-09-16 05:00:00,3025,2173,0,5,NORMAL
2015-09-16 06:00:00,5905,4111,0,6,NORMAL
2015-09-16 07:00:00,5676,4740,0,7,NORMAL
2015-09-16 08:00:00,5447,4620,0,8,NORMAL
2015-09-16 09:00:00,5217,4419,0,9,NORMAL
2015-09-16 10:00:00,4988,4245,0,10,NORMAL
2015-09-16 11:00:00,4759,4506,0,11,NORMAL
2015-09-16 12:00:00,5000,4738,0,12,NORMAL
2015-09-16 13:00:00,5016,4763,0,13,NORMAL
2015-09-16 14:00:00,5465,4965,0,14,NORMAL
2015-09-16 15:00:00,5829,5274,0,15,NORMAL
2015-09-16 16:00:00,6777,5680,0,16,NORMAL
2015-09-16 17:00:00,6317,5318,0,17,NORMAL
2015-09-16 18:00:00,4871,4306,0,18,NORMAL
2015-09-16 19:00:00,3581,3346,0,19,NORMAL
2015-09-16 20:00:00,3275,2895,0,20,NORMAL
2015-09-16 21:00:00,2507,2703,0,21,NORMAL
2015-09-16 22:00:00,1570,2240,0,22,NORMAL
2015-09-16 23:00:00,955,1525,0,23,NORMAL
2015-09-17 00:00:00,530,896,0,0,NORMAL
2015-09-17 01:00:00,368,577,0,1,NORMAL
2015-09-17 02:00:00,255,457,0,2,NORMAL
2015-09-17 03:00:00,363,457,0,3,NORMAL
2015-09-17 04:00:00,876,804,0,4,NORMAL
2015-09-17 05:00:00,2903,2173,0,5,NORMAL
2015-09-17 06:00:00,5023,4111,0,6,NORMAL
2015-09-17 07:00:00,5705,4740,0,7,NORMAL
2015-09-17 08:00:00,5515,4620,0,8,NORMAL
2015-09-17 09:00:00,5359,4419,0,9,NORMAL
2015-09-17 10:00:00,4582,4245,0,10,NORMAL
2015-09-17 11:00:00,4647,4506,0,11,NORMAL
2015-09-17 12:00:00,4959,4738,0,12,NORMAL
2015-09-17 13:00:00,4644,4763,0,13,NORMAL
2015-09-17 14:00:00,5182,4965,0,14,NORMAL
2015-09-17 15:00:00,5724,5274,0,15,NORMAL
2015-09-17 16:00:00,6550,5680,0,16,NORMAL
2015-09-17 17:00:00,6223,5318,0,17,NORMAL
2015-09-17 18:00:00,4557,4306,0,18,NORMAL
2015-09-17 19:00:00,3351,3346,0,19,NORMAL
2015-09-17 20:00:00,3118,2895,0,20,NORMAL
2015-09-17 21:00:00,2800,2703,0,21,NORMAL
2015-09-17 22:00:00,2590,2240,0,22,NORMAL
2015-09-17 23:00:00,1285,1525,0,23,NORMAL
2015-09-18 00:00:00,702,896,0,0,NORMAL
2015-09-18 01:00:00,367,577,0,1,NORMAL
2015-09-18 02:00:00,347,457,0,2,NORMAL
2015-09-18 03:00:00,372,457,0,3,NORMAL
2015-09-18 04:00:00,826,804,0,4,NORMAL
2015-09-18 05:00:00,2807,2173,0,5,NORMAL
2015-09-18 06:00:00,5747,4111,0,6,NORMAL
2015-09-18 07:00:00,5820,4740,0,7,NORMAL
2015-09-18 08:00:00,6069,4620,0,8,NORMAL
2015-09-18 09:00:00,4986,4419,0,9,NORMAL
2015-09-18 10:00:00,4601,4245,0,10,NORMAL
2015-09-18 11:00:00,4827,4506,0,11,NORMAL
2015-09-18 12:00:00,5064,4738,0,12,NORMAL
2015-09-18 13:00:00,5007,4763,0,13,NORMAL
2015-09-18 14:00:00,5053,4965,0,14,NORMAL
2015-09-18 15:00:00,5518,5274,0,15,NORMAL
2015-09-18 16:00:00,6180,5680,0,16,NORMAL
2015-09-18 17:00:00,5606,5318,0,17,NORMAL
2015-09-18 18:00:00,4809,4306,0,18,NORMAL
2015-09-18 19:00:00,3695,3346,0,19,NORMAL
2015-09-18 20:00:00,3395,2895,0,20,NORMAL
2015-09-18 21:00:00,2901,2703,0,21,NORMAL
2015-09-18 22:00:00,2490,2240,0,22,NORMAL
2015-09-18 23:00:00,1632,1525,0,23,NORMAL
2015-09-19 00:00:00,1035,896,0,0,NORMAL
2015-09-19 01:00:00,656,577,0,1,NORMAL
2015-09-19 02:00:00,556,457,0,2,NORMAL
2015-09-19 03:00:00,383,457,0,3,NORMAL
2015-09-19 04:00:00,433,804,0,4,NORMAL
2015-09-19 05:00:00,810,2173,0,5,LOW_ALERT
2015-09-19 06:00:00,1542,4111,0,6,LOW_ALERT
2015-09-19 07:00:00,2416,4740,0,7,NORMAL
2015-09-19 08:00:00,3497,4620,0,8,NORMAL
2015-09-19 09:00:00,4600,4419,0,9,NORMAL
2015-09-19 10:00:00,4594,4245,0,10,NORMAL
2015-09-19 11:00:00,4587,4506,0,11,NORMAL
2015-09-19 12:00:00,4639,4738,0,12,NORMAL
2015-09-19 13:00:00,4423,4763,0,13,NORMAL
2015-09-19 14:00:00,4506,4965,0,14,NORMAL
2015-09-19 15:00:00,4325,5274,0,15,NORMAL
2015-09-19 16:00:00,4578,5680,0,16,NORMAL
2015-09-19 17:00:00,4825,5318,0,17,NORMAL
2015-09-19 18:00:00,3961,4306,0,18,NORMAL
2015-09-19 19:00:00,3552,3346,0,19,NORMAL
2015-09-19 20:00:00,3260,2895,0,20,NORMAL
2015-09-19 21:00:00,3111,2703,0,21,NORMAL
2015-09-19 22:00:00,2991,2240,0,22,NORMAL
2015-09-19 23:00:00,2026,1525,0,23,NORMAL
2015-09-20 00:00:00,1529,896,0,0,HIGH_ALERT
2015-09-20 01:00:00,941,577,0,1,HIGH_ALERT
2015-09-20 02:00:00,743,457,0,2,HIGH_ALERT
2015-09-20 03:00:00,413,457,0,3,NORMAL
2015-09-20 04:00:00,367,804,0,4,LOW_ALERT
2015-09-20 05:00:00,515,2173,0,5,LOW_ALERT
2015-09-20 06:00:00,882,4111,0,6,LOW_ALERT
