current_time,window_start,avg_traffic,data_count
2015-08-04 20:00:00,2015-08-03 21:00:00,3511.21,24
2015-08-04 21:00:00,2015-08-03 22:00:00,3516.5,24
2015-08-04 22:00:00,2015-08-03 23:00:00,3529.63,24
2015-08-04 23:00:00,2015-08-04 00:00:00,3581.08,24
2015-08-05 00:00:00,2015-08-04 01:00:00,3586.46,24
2015-08-05 01:00:00,2015-08-04 02:00:00,3588.71,24
2015-08-05 02:00:00,2015-08-04 03:00:00,3589.33,24
2015-08-05 03:00:00,2015-08-04 04:00:00,3590.75,24
2015-08-05 04:00:00,2015-08-04 05:00:00,3590.54,24
2015-08-05 05:00:00,2015-08-04 06:00:00,3588.67,24
2015-08-05 06:00:00,2015-08-04 07:00:00,3583.42,24
2015-08-05 07:00:00,2015-08-04 08:00:00,3625.33,24
2015-08-05 08:00:00,2015-08-04 09:00:00,3632.58,24
2015-08-05 09:00:00,2015-08-04 10:00:00,3632.88,24
2015-08-05 10:00:00,2015-08-04 11:00:00,3645.25,24
2015-08-05 11:00:00,2015-08-04 12:00:00,3642.88,24
2015-08-05 12:00:00,2015-08-04 13:00:00,3649.46,24
2015-08-05 13:00:00,2015-08-04 14:00:00,3661.79,24
2015-08-05 14:00:00,2015-08-04 15:00:00,3662.08,24
2015-08-05 15:00:00,2015-08-04 16:00:00,3659.5,24
2015-08-05 16:00:00,2015-08-04 17:00:00,3669.17,24
2015-08-05 17:00:00,2015-08-04 18:00:00,3675.54,24
2015-08-05 18:00:00,2015-08-04 19:00:00,3696.75,24
2015-08-05 19:00:00,2015-08-04 20:00:00,3698.75,24
2015-08-05 20:00:00,2015-08-04 21:00:00,3711.88,24
2015-08-05 21:00:00,2015-08-04 22:00:00,3731.63,24
2015-08-05 22:00:00,2015-08-04 23:00:00,3748.21,24
2015-08-05 23:00:00,2015-08-05 00:00:00,3757.92,24
2015-08-06 00:00:00,2015-08-05 01:00:00,3762.29,24
2015-08-06 01:00:00,2015-08-05 02:00:00,3763.17,24
2015-08-06 02:00:00,2015-08-05 03:00:00,3765.21,24
2015-08-06 03:00:00,2015-08-05 04:00:00,3764.58,24
2015-08-06 04:00:00,2015-08-05 05:00:00,3765.04,24
2015-08-06 05:00:00,2015-08-05 06:00:00,3761.54,24
2015-08-06 06:00:00,2015-08-05 07:00:00,3765.38,24
2015-08-06 07:00:00,2015-08-05 08:00:00,3788.46,24
2015-08-06 08:00:00,2015-08-05 09:00:00,3784.25,24
2015-08-06 09:00:00,2015-08-05 10:00:00,3782.88,24
2015-08-06 10:00:00,2015-08-05 11:00:00,3790.33,24
2015-08-06 11:00:00,2015-08-05 12:00:00,3788.38,24
2015-08-06 12:00:00,2015-08-05 13:00:00,3786.17,24
2015-08-06 13:00:00,2015-08-05 14:00:00,3785.17,24
2015-08-06 14:00:00,2015-08-05 15:00:00,3783.29,24
2015-08-06 15:00:00,2015-08-05 16:00:00,3781.96,24
2015-08-06 16:00:00,2015-08-05 17:00:00,3775.75,24
2015-08-06 17:00:00,2015-08-05 18:00:00,3768.92,24
2015-08-06 18:00:00,2015-08-05 19:00:00,3752.96,24
2015-08-06 19:00:00,2015-08-05 20:00:00,3752.54,24
2015-08-06 20:00:00,2015-08-05 21:00:00,3739.75,24
2015-08-06 21:00:00,2015-08-05 22:00:00,3738.63,24
2015-08-06 22:00:00,2015-08-05 23:00:00,3729.92,24
2015-08-06 23:00:00,2015-08-06 00:00:00,3677.67,24
2015-08-07 00:00:00,2015-08-06 01:00:00,3672.83,24
2015-08-07 01:00:00,2015-08-06 02:00:00,3672.46,24
2015-08-07 02:00:00,2015-08-06 03:00:00,3672.67,24
2015-08-07 03:00:00,2015-08-06 04:00:00,3672.04,24
2015-08-07 04:00:00,2015-08-06 05:00:00,3668,24
2015-08-07 05:00:00,2015-08-06 06:00:00,3661.38,24
2015-08-07 06:00:00,2015-08-06 07:00:00,3642.29,24
2015-08-07 07:00:00,2015-08-06 08:00:00,3638.08,24
2015-08-07 08:00:00,2015-08-06 09:00:00,3630.08,24
2015-08-07 09:00:00,2015-08-06 10:00:00,3621.25,24
2015-08-07 10:00:00,2015-08-06 11:00:00,3605.67,24
2015-08-07 11:00:00,2015-08-06 12:00:00,3610.08,24
2015-08-07 12:00:00,2015-08-06 13:00:00,3605.04,24
2015-08-07 13:00:00,2015-08-06 14:00:00,3601.33,24
2015-08-07 14:00:00,2015-08-06 15:00:00,3605.04,24
2015-08-07 15:00:00,2015-08-06 16:00:00,3615.71,24
2015-08-07 16:00:00,2015-08-06 17:00:00,3604.92,24
2015-08-07 17:00:00,2015-08-06 18:00:00,3570.71,24
2015-08-07 18:00:00,2015-08-06 19:00:00,3565.71,24
2015-08-07 19:00:00,2015-08-06 20:00:00,3586.83,24
2015-08-07 20:00:00,2015-08-06 21:00:00,3605.5,24
2015-08-07 21:00:00,2015-08-06 22:00:00,3623.13,24
2015-08-07 22:00:00,2015-08-06 23:00:00,3669.71,24
2015-08-07 23:00:00,2015-08-07 00:00:00,3709.25,24
2015-08-08 00:00:00,2015-08-07 01:00:00,3738.13,24
2015-08-08 01:00:00,2015-08-07 02:00:00,3758.25,24
2015-08-08 02:00:00,2015-08-07 03:00:00,3772.54,24
2015-08-08 03:00:00,2015-08-07 04:00:00,3776.38,24
2015-08-08 04:00:00,2015-08-07 05:00:00,3761.63,24
2015-08-08 05:00:00,2015-08-07 06:00:00,3679,24
2015-08-08 06:00:00,2015-08-07 07:00:00,3515.58,24
2015-08-08 07:00:00,2015-08-07 08:00:00,3344.96,24
2015-08-08 08:00:00,2015-08-07 09:00:00,3237.67,24
2015-08-08 09:00:00,2015-08-07 10:00:00,3181.75,24
2015-08-08 10:00:00,2015-08-07 11:00:00,3158.71,24
2015-08-08 11:00:00,2015-08-07 12:00:00,3127.21,24
2015-08-08 12:00:00,2015-08-07 13:00:00,3104.79,24
2015-08-08 13:00:00,2015-08-07 14:00:00,3075.96,24
2015-08-08 14:00:00,2015-08-07 15:00:00,3028.42,24
2015-08-08 15:00:00,2015-08-07 16:00:00,2971.71,24
2015-08-08 16:00:00,2015-08-07 17:00:00,2904.46,24
2015-08-08 17:00:00,2015-08-07 18:00:00,2879.58,24
2015-08-08 18:00:00,2015-08-07 19:00:00,2870.5,24
2015-08-08 19:00:00,2015-08-07 20:00:00,2861.83,24
2015-08-08 20:00:00,2015-08-07 21:00:00,2855.08,24
2015-08-08 21:00:00,2015-08-07 22:00:00,2853.25,24
2015-08-08 22:00:00,2015-08-07 23:00:00,2856.75,24
2015-08-08 23:00:00,2015-08-08 00:00:00,2864.96,24
2015-08-09 00:00:00,2015-08-08 01:00:00,2867,24
2015-08-09 01:00:00,2015-08-08 02:00:00,2867.29,24
2015-08-09 02:00:00,2015-08-08 03:00:00,2866.04,24
2015-08-09 03:00:00,2015-08-08 04:00:00,2864.42,24
2015-08-09 04:00:00,2015-08-08 05:00:00,2860.13,24
2015-08-09 05:00:00,2015-08-08 06:00:00,2847.92,24
2015-08-09 06:00:00,2015-08-08 07:00:00,2823.04,24
2015-08-09 07:00:00,2015-08-08 08:00:00,2792.25,24
2015-08-09 08:00:00,2015-08-08 09:00:00,2757.42,24
2015-08-09 09:00:00,2015-08-08 10:00:00,2731.63,24
2015-08-09 10:00:00,2015-08-08 11:00:00,2711.58,24
2015-08-09 11:00:00,2015-08-08 12:00:00,2701.33,24
2015-08-09 12:00:00,2015-08-08 13:00:00,2711.75,24
2015-08-09 13:00:00,2015-08-08 14:00:00,2730.58,24
2015-08-09 14:00:00,2015-08-08 15:00:00,2722.79,24
2015-08-09 15:00:00,2015-08-08 16:00:00,2710.71,24
2015-08-09 16:00:00,2015-08-08 17:00:00,2700.54,24
2015-08-09 17:00:00,2015-08-08 18:00:00,2688.33,24
2015-08-09 18:00:00,2015-08-08 19:00:00,2682.04,24
2015-08-09 19:00:00,2015-08-08 20:00:00,2671.13,24
2015-08-09 20:00:00,2015-08-08 21:00:00,2670.33,24
2015-08-09 21:00:00,2015-08-08 22:00:00,2637.54,24
2015-08-09 22:00:00,2015-08-08 23:00:00,2576,24
2015-08-09 23:00:00,2015-08-09 00:00:00,2519,24
2015-08-10 00:00:00,2015-08-09 01:00:00,2482.75,24
2015-08-10 01:00:00,2015-08-09 02:00:00,2458.63,24
2015-08-10 02:00:00,2015-08-09 03:00:00,2444.75,24
2015-08-10 03:00:00,2015-08-09 04:00:00,2441.17,24
2015-08-10 04:00:00,2015-08-09 05:00:00,2462.04,24
2015-08-10 05:00:00,2015-08-09 06:00:00,2558.67,24
2015-08-10 06:00:00,2015-08-09 07:00:00,2757.54,24
2015-08-10 07:00:00,2015-08-09 08:00:00,2949.67,24
2015-08-10 08:00:00,2015-08-09 09:00:00,3100.88,24
2015-08-10 09:00:00,2015-08-09 10:00:00,3181.75,24
2015-08-10 10:00:00,2015-08-09 11:00:00,3221.63,24
2015-08-10 11:00:00,2015-08-09 12:00:00,3247.29,24
2015-08-10 12:00:00,2015-08-09 13:00:00,3253.83,24
2015-08-10 13:00:00,2015-08-09 14:00:00,3254.71,24
2015-08-10 14:00:00,2015-08-09 15:00:00,3296.46,24
2015-08-10 15:00:00,2015-08-09 16:00:00,3362.58,24
2015-08-10 16:00:00,2015-08-09 17:00:00,3445.08,24
2015-08-10 17:00:00,2015-08-09 18:00:00,3509,24
2015-08-10 18:00:00,2015-08-09 19:00:00,3495.33,24
2015-08-10 19:00:00,2015-08-09 20:00:00,3472.75,24
2015-08-10 20:00:00,2015-08-09 21:00:00,3459.25,24
2015-08-10 21:00:00,2015-08-09 22:00:00,3462.13,24
2015-08-10 22:00:00,2015-08-09 23:00:00,3462.54,24
2015-08-10 23:00:00,2015-08-10 00:00:00,3465.38,24
2015-08-11 00:00:00,2015-08-10 01:00:00,3465.83,24
2015-08-11 01:00:00,2015-08-10 02:00:00,3468.04,24
2015-08-11 02:00:00,2015-08-10 03:00:00,3465.58,24
2015-08-11 03:00:00,2015-08-10 04:00:00,3467.17,24
2015-08-11 04:00:00,2015-08-10 05:00:00,3467.63,24
2015-08-11 05:00:00,2015-08-10 06:00:00,3474.21,24
2015-08-11 06:00:00,2015-08-10 07:00:00,3480.79,24
2015-08-11 07:00:00,2015-08-10 08:00:00,3481,24
2015-08-11 08:00:00,2015-08-10 09:00:00,3481.33,24
2015-08-11 09:00:00,2015-08-10 10:00:00,3485.96,24
2015-08-11 10:00:00,2015-08-10 11:00:00,3482.13,24
2015-08-11 11:00:00,2015-08-10 12:00:00,3485.08,24
2015-08-11 12:00:00,2015-08-10 13:00:00,3478.54,24
2015-08-11 13:00:00,2015-08-10 14:00:00,3470.67,24
2015-08-11 14:00:00,2015-08-10 15:00:00,3481.75,24
2015-08-11 15:00:00,2015-08-10 16:00:00,3474.33,24
2015-08-11 16:00:00,2015-08-10 17:00:00,3485.79,24
2015-08-11 17:00:00,2015-08-10 18:00:00,3499.25,24
2015-08-11 18:00:00,2015-08-10 19:00:00,3542.38,24
2015-08-11 19:00:00,2015-08-10 20:00:00,3558.54,24
2015-08-11 20:00:00,2015-08-10 21:00:00,3565.96,24
2015-08-11 21:00:00,2015-08-10 22:00:00,3571.08,24
2015-08-11 22:00:00,2015-08-10 23:00:00,3567.79,24
2015-08-11 23:00:00,2015-08-11 00:00:00,3570,24
2015-08-12 00:00:00,2015-08-11 01:00:00,3570.54,24
2015-08-12 01:00:00,2015-08-11 02:00:00,3570.88,24
2015-08-12 02:00:00,2015-08-11 03:00:00,3572.54,24
2015-08-12 03:00:00,2015-08-11 04:00:00,3573.21,24
2015-08-12 04:00:00,2015-08-11 05:00:00,3572.83,24
2015-08-12 05:00:00,2015-08-11 06:00:00,3572.75,24
2015-08-12 06:00:00,2015-08-11 07:00:00,3577.33,24
2015-08-12 07:00:00,2015-08-11 08:00:00,3575.17,24
2015-08-12 08:00:00,2015-08-11 09:00:00,3573.83,24
2015-08-12 09:00:00,2015-08-11 10:00:00,3586.29,24
2015-08-12 10:00:00,2015-08-11 11:00:00,3599.21,24
2015-08-12 11:00:00,2015-08-11 12:00:00,3614.17,24
2015-08-12 12:00:00,2015-08-11 13:00:00,3646.67,24
2015-08-12 13:00:00,2015-08-11 14:00:00,3668.38,24
2015-08-12 14:00:00,2015-08-11 15:00:00,3666.25,24
2015-08-12 15:00:00,2015-08-11 16:00:00,3668.54,24
2015-08-12 16:00:00,2015-08-11 17:00:00,3665.17,24
2015-08-12 17:00:00,2015-08-11 18:00:00,3676.92,24
2015-08-12 18:00:00,2015-08-11 19:00:00,3683.21,24
2015-08-12 19:00:00,2015-08-11 20:00:00,3696.54,24
2015-08-12 20:00:00,2015-08-11 21:00:00,3695.54,24
2015-08-12 21:00:00,2015-08-11 22:00:00,3715.04,24
2015-08-12 22:00:00,2015-08-11 23:00:00,3781.25,24
2015-08-12 23:00:00,2015-08-12 00:00:00,3792.63,24
2015-08-13 00:00:00,2015-08-12 01:00:00,3797.46,24
2015-08-13 01:00:00,2015-08-12 02:00:00,3798.5,24
2015-08-13 02:00:00,2015-08-12 03:00:00,3798.46,24
2015-08-13 03:00:00,2015-08-12 04:00:00,3798.17,24
2015-08-13 04:00:00,2015-08-12 05:00:00,3798.38,24
2015-08-13 05:00:00,2015-08-12 06:00:00,3796.88,24
2015-08-13 06:00:00,2015-08-12 07:00:00,3792.38,24
2015-08-13 07:00:00,2015-08-12 08:00:00,3802.63,24
2015-08-13 08:00:00,2015-08-12 09:00:00,3806.63,24
2015-08-13 09:00:00,2015-08-12 10:00:00,3801.5,24
2015-08-13 10:00:00,2015-08-12 11:00:00,3817.21,24
2015-08-13 11:00:00,2015-08-12 12:00:00,3847.54,24
2015-08-13 12:00:00,2015-08-12 13:00:00,3840.83,24
2015-08-13 13:00:00,2015-08-12 14:00:00,3848.79,24
2015-08-13 14:00:00,2015-08-12 15:00:00,3857.21,24
2015-08-13 15:00:00,2015-08-12 16:00:00,3861.46,24
2015-08-13 16:00:00,2015-08-12 17:00:00,3858.96,24
2015-08-13 17:00:00,2015-08-12 18:00:00,3848.67,24
2015-08-13 18:00:00,2015-08-12 19:00:00,3837.5,24
2015-08-13 19:00:00,2015-08-12 20:00:00,3833.63,24
2015-08-13 20:00:00,2015-08-12 21:00:00,3834,24
2015-08-13 21:00:00,2015-08-12 22:00:00,3832.96,24
2015-08-13 22:00:00,2015-08-12 23:00:00,3782.04,24
2015-08-13 23:00:00,2015-08-13 00:00:00,3774.29,24
2015-08-14 00:00:00,2015-08-13 01:00:00,3775.38,24
2015-08-14 01:00:00,2015-08-13 02:00:00,3776.88,24
2015-08-14 02:00:00,2015-08-13 03:00:00,3777.96,24
2015-08-14 03:00:00,2015-08-13 04:00:00,3781,24
2015-08-14 04:00:00,2015-08-13 05:00:00,3779.63,24
2015-08-14 05:00:00,2015-08-13 06:00:00,3770.67,24
2015-08-14 06:00:00,2015-08-13 07:00:00,3757.67,24
2015-08-14 07:00:00,2015-08-13 08:00:00,3755.58,24
2015-08-14 08:00:00,2015-08-13 09:00:00,3743.58,24
2015-08-14 09:00:00,2015-08-13 10:00:00,3735.63,24
2015-08-14 10:00:00,2015-08-13 11:00:00,3732.92,24
2015-08-14 11:00:00,2015-08-13 12:00:00,3711.92,24
2015-08-14 12:00:00,2015-08-13 13:00:00,3718.38,24
2015-08-14 13:00:00,2015-08-13 14:00:00,3718.88,24
2015-08-14 14:00:00,2015-08-13 15:00:00,3715.17,24
2015-08-14 15:00:00,2015-08-13 16:00:00,3711.79,24
2015-08-14 16:00:00,2015-08-13 17:00:00,3689.5,24
2015-08-14 17:00:00,2015-08-13 18:00:00,3654.08,24
2015-08-14 18:00:00,2015-08-13 19:00:00,3648.21,24
2015-08-14 19:00:00,2015-08-13 20:00:00,3646.88,24
2015-08-14 20:00:00,2015-08-13 21:00:00,3646.13,24
2015-08-14 21:00:00,2015-08-13 22:00:00,3632.08,24
2015-08-14 22:00:00,2015-08-13 23:00:00,3642.13,24
2015-08-14 23:00:00,2015-08-14 00:00:00,3670.17,24
2015-08-15 00:00:00,2015-08-14 01:00:00,3691,24
2015-08-15 01:00:00,2015-08-14 02:00:00,3714.33,24
2015-08-15 02:00:00,2015-08-14 03:00:00,3727.04,24
2015-08-15 03:00:00,2015-08-14 04:00:00,3727.63,24
2015-08-15 04:00:00,2015-08-14 05:00:00,3709.5,24
2015-08-15 05:00:00,2015-08-14 06:00:00,3629.46,24
2015-08-15 06:00:00,2015-08-14 07:00:00,3463.54,24
2015-08-15 07:00:00,2015-08-14 08:00:00,3303.83,24
2015-08-15 08:00:00,2015-08-14 09:00:00,3205.54,24
2015-08-15 09:00:00,2015-08-14 10:00:00,3157.83,24
2015-08-15 10:00:00,2015-08-14 11:00:00,3116.54,24
2015-08-15 11:00:00,2015-08-14 12:00:00,3073,24
2015-08-15 12:00:00,2015-08-14 13:00:00,3029.04,24
2015-08-15 13:00:00,2015-08-14 14:00:00,2990.13,24
2015-08-15 14:00:00,2015-08-14 15:00:00,2952.58,24
2015-08-15 15:00:00,2015-08-14 16:00:00,2905.67,24
2015-08-15 16:00:00,2015-08-14 17:00:00,2846.71,24
2015-08-15 17:00:00,2015-08-14 18:00:00,2830.42,24
2015-08-15 18:00:00,2015-08-14 19:00:00,2825.54,24
2015-08-15 19:00:00,2015-08-14 20:00:00,2814.96,24
2015-08-15 20:00:00,2015-08-14 21:00:00,2822.08,24
2015-08-15 21:00:00,2015-08-14 22:00:00,2850.42,24
2015-08-15 22:00:00,2015-08-14 23:00:00,2861.5,24
2015-08-15 23:00:00,2015-08-15 00:00:00,2874.96,24
2015-08-16 00:00:00,2015-08-15 01:00:00,2884.54,24
2015-08-16 01:00:00,2015-08-15 02:00:00,2884.63,24
2015-08-16 02:00:00,2015-08-15 03:00:00,2883.42,24
2015-08-16 03:00:00,2015-08-15 04:00:00,2884.29,24
2015-08-16 04:00:00,2015-08-15 05:00:00,2880.46,24
2015-08-16 05:00:00,2015-08-15 06:00:00,2866.96,24
2015-08-16 06:00:00,2015-08-15 07:00:00,2841.58,24
2015-08-16 07:00:00,2015-08-15 08:00:00,2804.71,24
2015-08-16 08:00:00,2015-08-15 09:00:00,2762,24
2015-08-16 09:00:00,2015-08-15 10:00:00,2724.13,24
2015-08-16 10:00:00,2015-08-15 11:00:00,2714.38,24
2015-08-16 11:00:00,2015-08-15 12:00:00,2715.13,24
2015-08-16 12:00:00,2015-08-15 13:00:00,2718.67,24
2015-08-16 13:00:00,2015-08-15 14:00:00,2719.71,24
2015-08-16 14:00:00,2015-08-15 15:00:00,2709.38,24
2015-08-16 15:00:00,2015-08-15 16:00:00,2700.75,24
2015-08-16 16:00:00,2015-08-15 17:00:00,2703,24
2015-08-16 17:00:00,2015-08-15 18:00:00,2673.88,24
2015-08-16 18:00:00,2015-08-15 19:00:00,2654.42,24
2015-08-16 19:00:00,2015-08-15 20:00:00,2643.71,24
2015-08-16 20:00:00,2015-08-15 21:00:00,2618.13,24
2015-08-16 21:00:00,2015-08-15 22:00:00,2556,24
2015-08-16 22:00:00,2015-08-15 23:00:00,2511.67,24
2015-08-16 23:00:00,2015-08-16 00:00:00,2461.33,24
2015-08-17 00:00:00,2015-08-16 01:00:00,2424.13,24
2015-08-17 01:00:00,2015-08-16 02:00:00,2395.83,24
2015-08-17 02:00:00,2015-08-16 03:00:00,2381.38,24
2015-08-17 03:00:00,2015-08-16 04:00:00,2376.38,24
2015-08-17 04:00:00,2015-08-16 05:00:00,2398.75,24
2015-08-17 05:00:00,2015-08-16 06:00:00,2497.38,24
2015-08-17 06:00:00,2015-08-16 07:00:00,2694.17,24
2015-08-17 07:00:00,2015-08-16 08:00:00,2904.54,24
2015-08-17 08:00:00,2015-08-16 09:00:00,3067.21,24
2015-08-17 09:00:00,2015-08-16 10:00:00,3150.88,24
2015-08-17 10:00:00,2015-08-16 11:00:00,3198,24
2015-08-17 11:00:00,2015-08-16 12:00:00,3228.46,24
2015-08-17 12:00:00,2015-08-16 13:00:00,3249.29,24
2015-08-17 13:00:00,2015-08-16 14:00:00,3270.83,24
2015-08-17 14:00:00,2015-08-16 15:00:00,3306,24
2015-08-17 15:00:00,2015-08-16 16:00:00,3362.13,24
2015-08-17 16:00:00,2015-08-16 17:00:00,3442.25,24
2015-08-17 17:00:00,2015-08-16 18:00:00,3516.54,24
2015-08-17 18:00:00,2015-08-16 19:00:00,3536.21,24
2015-08-17 19:00:00,2015-08-16 20:00:00,3539.5,24
2015-08-17 20:00:00,2015-08-16 21:00:00,3540.88,24
2015-08-17 21:00:00,2015-08-16 22:00:00,3549.88,24
2015-08-17 22:00:00,2015-08-16 23:00:00,3545.71,24
2015-08-17 23:00:00,2015-08-17 00:00:00,3545.33,24
2015-08-18 00:00:00,2015-08-17 01:00:00,3544.13,24
2015-08-18 01:00:00,2015-08-17 02:00:00,3544.54,24
2015-08-18 02:00:00,2015-08-17 03:00:00,3544.25,24
2015-08-18 03:00:00,2015-08-17 04:00:00,3543.63,24
2015-08-18 04:00:00,2015-08-17 05:00:00,3544.71,24
2015-08-18 05:00:00,2015-08-17 06:00:00,3550.17,24
2015-08-18 06:00:00,2015-08-17 07:00:00,3563.42,24
2015-08-18 07:00:00,2015-08-17 08:00:00,3582.83,24
2015-08-18 08:00:00,2015-08-17 09:00:00,3579.92,24
2015-08-18 09:00:00,2015-08-17 10:00:00,3587.67,24
2015-08-18 10:00:00,2015-08-17 11:00:00,3572.58,24
2015-08-18 11:00:00,2015-08-17 12:00:00,3567.38,24
2015-08-18 12:00:00,2015-08-17 13:00:00,3560.92,24
2015-08-18 13:00:00,2015-08-17 14:00:00,3541.96,24
2015-08-18 14:00:00,2015-08-17 15:00:00,3529.79,24
2015-08-18 15:00:00,2015-08-17 16:00:00,3521.21,24
2015-08-18 16:00:00,2015-08-17 17:00:00,3513.29,24
2015-08-18 17:00:00,2015-08-17 18:00:00,3507.33,24
2015-08-18 18:00:00,2015-08-17 19:00:00,3503.21,24
2015-08-18 19:00:00,2015-08-17 20:00:00,3507.71,24
2015-08-18 20:00:00,2015-08-17 21:00:00,3513.58,24
2015-08-18 21:00:00,2015-08-17 22:00:00,3523.92,24
2015-08-18 22:00:00,2015-08-17 23:00:00,3530.5,24
2015-08-18 23:00:00,2015-08-18 00:00:00,3531.42,24
2015-08-19 00:00:00,2015-08-18 01:00:00,3532,24
2015-08-19 01:00:00,2015-08-18 02:00:00,3532.92,24
2015-08-19 02:00:00,2015-08-18 03:00:00,3534.46,24
2015-08-19 03:00:00,2015-08-18 04:00:00,3536.58,24
2015-08-19 04:00:00,2015-08-18 05:00:00,3538.29,24
2015-08-19 05:00:00,2015-08-18 06:00:00,3537.29,24
2015-08-19 06:00:00,2015-08-18 07:00:00,3531.67,24
2015-08-19 07:00:00,2015-08-18 08:00:00,3497.08,24
2015-08-19 08:00:00,2015-08-18 09:00:00,3509.92,24
2015-08-19 09:00:00,2015-08-18 10:00:00,3517.63,24
2015-08-19 10:00:00,2015-08-18 11:00:00,3520.46,24
2015-08-19 11:00:00,2015-08-18 12:00:00,3525.67,24
2015-08-19 12:00:00,2015-08-18 13:00:00,3544.54,24
2015-08-19 13:00:00,2015-08-18 14:00:00,3568.29,24
2015-08-19 14:00:00,2015-08-18 15:00:00,3592.96,24
2015-08-19 15:00:00,2015-08-18 16:00:00,3614.04,24
2015-08-19 16:00:00,2015-08-18 17:00:00,3624.63,24
2015-08-19 17:00:00,2015-08-18 18:00:00,3640.33,24
2015-08-19 18:00:00,2015-08-18 19:00:00,3663.08,24
2015-08-19 19:00:00,2015-08-18 20:00:00,3667.13,24
2015-08-19 20:00:00,2015-08-18 21:00:00,3676.25,24
2015-08-19 21:00:00,2015-08-18 22:00:00,3677.88,24
2015-08-19 22:00:00,2015-08-18 23:00:00,3676.42,24
2015-08-19 23:00:00,2015-08-19 00:00:00,3678.67,24
2015-08-20 00:00:00,2015-08-19 01:00:00,3681.88,24
2015-08-20 01:00:00,2015-08-19 02:00:00,3681.25,24
2015-08-20 02:00:00,2015-08-19 03:00:00,3680.17,24
2015-08-20 03:00:00,2015-08-19 04:00:00,3678.79,24
2015-08-20 04:00:00,2015-08-19 05:00:00,3679.25,24
2015-08-20 05:00:00,2015-08-19 06:00:00,3681.13,24
2015-08-20 06:00:00,2015-08-19 07:00:00,3673.67,24
2015-08-20 07:00:00,2015-08-19 08:00:00,3699.13,24
2015-08-20 08:00:00,2015-08-19 09:00:00,3696.46,24
2015-08-20 09:00:00,2015-08-19 10:00:00,3696.38,24
2015-08-20 10:00:00,2015-08-19 11:00:00,3710.42,24
2015-08-20 11:00:00,2015-08-19 12:00:00,3724.75,24
2015-08-20 12:00:00,2015-08-19 13:00:00,3730.71,24
2015-08-20 13:00:00,2015-08-19 14:00:00,3739.21,24
2015-08-20 14:00:00,2015-08-19 15:00:00,3735,24
2015-08-20 15:00:00,2015-08-19 16:00:00,3732.63,24
2015-08-20 16:00:00,2015-08-19 17:00:00,3735.92,24
2015-08-20 17:00:00,2015-08-19 18:00:00,3725.5,24
2015-08-20 18:00:00,2015-08-19 19:00:00,3723,24
2015-08-20 19:00:00,2015-08-19 20:00:00,3733.83,24
2015-08-20 20:00:00,2015-08-19 21:00:00,3747.25,24
2015-08-20 21:00:00,2015-08-19 22:00:00,3773.54,24
2015-08-20 22:00:00,2015-08-19 23:00:00,3794.92,24
2015-08-20 23:00:00,2015-08-20 00:00:00,3805.75,24
2015-08-21 00:00:00,2015-08-20 01:00:00,3810.67,24
2015-08-21 01:00:00,2015-08-20 02:00:00,3813.08,24
2015-08-21 02:00:00,2015-08-20 03:00:00,3816.21,24
2015-08-21 03:00:00,2015-08-20 04:00:00,3818.75,24
2015-08-21 04:00:00,2015-08-20 05:00:00,3816.33,24
2015-08-21 05:00:00,2015-08-20 06:00:00,3805.92,24
2015-08-21 06:00:00,2015-08-20 07:00:00,3799.58,24
2015-08-21 07:00:00,2015-08-20 08:00:00,3780.5,24
2015-08-21 08:00:00,2015-08-20 09:00:00,3758.38,24
2015-08-21 09:00:00,2015-08-20 10:00:00,3752.63,24
2015-08-21 10:00:00,2015-08-20 11:00:00,3748.63,24
2015-08-21 11:00:00,2015-08-20 12:00:00,3739.13,24
2015-08-21 12:00:00,2015-08-20 13:00:00,3735.88,24
2015-08-21 13:00:00,2015-08-20 14:00:00,3737.42,24
2015-08-21 14:00:00,2015-08-20 15:00:00,3734.38,24
2015-08-21 15:00:00,2015-08-20 16:00:00,3726.21,24
2015-08-21 16:00:00,2015-08-20 17:00:00,3714.46,24
2015-08-21 17:00:00,2015-08-20 18:00:00,3679,24
2015-08-21 18:00:00,2015-08-20 19:00:00,3678.17,24
2015-08-21 19:00:00,2015-08-20 20:00:00,3684.67,24
2015-08-21 20:00:00,2015-08-20 21:00:00,3681.58,24
2015-08-21 21:00:00,2015-08-20 22:00:00,3681.25,24
2015-08-21 22:00:00,2015-08-20 23:00:00,3705.29,24
2015-08-21 23:00:00,2015-08-21 00:00:00,3724.5,24
2015-08-22 00:00:00,2015-08-21 01:00:00,3744.46,24
2015-08-22 01:00:00,2015-08-21 02:00:00,3766.04,24
2015-08-22 02:00:00,2015-08-21 03:00:00,3780.58,24
2015-08-22 03:00:00,2015-08-21 04:00:00,3783.88,24
2015-08-22 04:00:00,2015-08-21 05:00:00,3765.46,24
2015-08-22 05:00:00,2015-08-21 06:00:00,3686.75,24
2015-08-22 06:00:00,2015-08-21 07:00:00,3520.04,24
2015-08-22 07:00:00,2015-08-21 08:00:00,3354.54,24
2015-08-22 08:00:00,2015-08-21 09:00:00,3252.17,24
2015-08-22 09:00:00,2015-08-21 10:00:00,3195.46,24
2015-08-22 10:00:00,2015-08-21 11:00:00,3168.04,24
2015-08-22 11:00:00,2015-08-21 12:00:00,3158.79,24
